-2.9965	0.0143	-1.5313	-3.0000	0.0000	0.0000	0.0000	6.4608
-2.9965	0.0144	-1.5315	-3.0000	0.0000	0.0000	0.0000	6.5621
-2.9965	0.0145	-1.5317	-3.0000	0.0000	0.0000	0.0000	6.6333
-2.9966	0.0147	-1.5320	-3.0000	0.0000	0.0000	0.0000	6.7326
-2.9966	0.0149	-1.5323	-3.0000	0.0000	0.0000	0.0000	6.8543
-2.9966	0.0150	-1.5326	-3.0000	0.0000	0.0000	0.0000	6.9407
-2.9966	0.0151	-1.5329	-3.0000	0.0000	0.0000	0.0000	7.0429
-2.9966	0.0152	-1.5331	-3.0000	0.0000	0.0000	0.0000	7.1365
-2.9966	0.0154	-1.5333	-4.9000	1.1000	0.0000	-1.5000	7.2295
-2.9721	0.0130	-2.1451	-4.9000	1.1000	0.0000	-1.5000	7.3415
-2.9522	0.0012	-2.6479	-4.9000	1.1000	0.0000	-1.5000	7.4265
-2.9471	-0.0250	3.0368	-4.9000	1.1000	0.0000	-0.7520	7.5382
-2.9487	-0.0472	2.5656	-4.9000	1.1000	0.5000	0.4699	7.6334
-2.9964	-0.0178	2.3034	-4.9000	1.1000	0.5000	1.5000	7.7519
-3.0837	0.0843	2.4950	-4.9000	1.1000	0.5000	1.3231	7.8687
-3.2040	0.1624	2.8260	-4.9000	1.1000	0.5000	-1.5000	7.9835
-3.3469	0.1986	3.0328	-4.9000	1.1000	0.5000	-1.5000	8.0639
-3.4869	0.2183	2.7317	-4.9000	1.1000	0.5000	-1.1459	8.1321
-3.6373	0.2996	2.3946	-4.9000	1.1000	0.5000	1.2627	8.2504
-3.7389	0.4061	2.3037	-4.9000	1.1000	0.5000	1.5000	8.3441
-3.8384	0.5042	2.6500	-4.9000	1.1000	0.5000	-0.1128	8.4383
-4.0273	0.5857	2.7653	-4.9000	1.1000	0.5000	-0.7355	8.5571
-4.2061	0.6622	2.5827	-4.9000	1.1000	0.5000	-0.0154	8.6626
-4.3255	0.7434	2.5053	-4.9000	1.1000	0.4718	0.2547	8.7415
-4.4601	0.8401	2.5812	-4.9000	1.1000	0.3575	0.0640	8.8503
-4.5761	0.9103	2.6275	-4.9000	1.1000	0.2627	-0.0275	8.9624
-4.6660	0.9608	2.6435	-4.9000	1.1000	0.1904	-0.0492	9.0455
-4.7371	0.9993	2.6259	-4.9000	1.1000	0.0000	0.0000	9.1504
-4.7541	1.0089	2.6213	-5.0000	3.0000	0.0000	-1.5000	9.2541
-4.7670	1.0090	2.4223	-5.0000	3.0000	0.0000	-1.3231	9.3558
-4.7836	0.9952	1.9420	-5.0000	3.0000	0.5000	-1.5000	9.4371
-4.8054	1.0810	1.4173	-5.0000	3.0000	0.5000	1.5000	9.5439
-4.7684	1.2392	1.3681	-5.0000	3.0000	0.5000	1.5000	9.6422
-4.7528	1.4154	1.8301	-5.0000	3.0000	0.5000	-0.7813	9.7629
